,pos,vel,angle,depth,width,res-force
422,12.0,12.4963,0.90978,3.17684,1.0,76263.56544949605
423,12.0,12.4999,1.25905,2.61752,2.0,66821.81872957235
424,12.0,12.5113,1.14263,3.63833,1.0,71399.55287101197
425,12.0,12.5221,1.64133,2.4957,2.0,53541.91709472349
426,12.0,12.59112,0.88338,3.16423,1.0,74091.3073927094
427,12.0,12.62352,0.75315,4.07762,1.0,72711.76238262159
428,12.0,12.65053,0.0096,4.61892,3.0,88181.21449103829
429,12.0,12.70034,1.70854,2.68534,1.0,56329.662437898936
430,12.0,12.70634,2.67954,3.0034,3.0,51112.872573873414
431,12.0,12.71114,2.90758,4.38668,3.0,54425.257622644895
432,12.0,12.71534,0.56651,2.73995,1.0,88289.24207879227
433,12.0,12.73995,1.06941,2.26705,1.0,69064.80209983596
434,12.0,12.76755,0.43269,3.69054,2.0,86164.44568572915
435,12.0,12.84917,2.89738,4.21504,1.0,52516.05473199207
436,12.0,12.85637,2.82777,4.80556,1.0,50488.41267752119
437,12.0,12.86597,0.92238,3.84897,2.0,72071.24300460081
438,12.0,12.87077,2.04161,2.95839,3.0,54958.550585802644
439,12.0,12.87437,1.87417,3.47269,3.0,52040.256767263665
440,12.0,12.87678,2.65133,3.91138,3.0,52156.955393184035
441,12.0,12.87918,1.65153,2.38228,1.0,57281.92390463053
442,12.0,12.90618,1.32567,3.29926,1.0,62725.981420777876
443,12.0,12.96679,1.23385,3.9816,3.0,64233.55800698279
444,12.0,12.9848,1.88138,3.13663,3.0,53412.802528617125
445,12.0,12.9854,1.23205,3.74935,1.0,69618.85227506857
446,12.0,13.0058,2.13583,4.41608,1.0,54924.68569004062
447,12.0,13.03461,1.94139,2.04741,2.0,53093.87647750882
448,12.0,13.04001,1.53751,2.37327,1.0,59075.50212013637
449,12.0,13.04241,2.70834,4.63153,2.0,51860.20314822249
450,12.0,13.06341,0.86237,2.73215,2.0,72101.41262618487
451,12.0,13.11082,0.84497,4.84397,2.0,74350.47531679769
452,12.0,13.13663,2.17844,3.62513,3.0,55407.88560002338
453,12.0,13.31186,0.15063,2.9788,1.0,104936.20763934431
454,12.0,13.31906,1.18284,3.94319,2.0,72162.61821049983
455,12.0,13.36587,0.71294,4.07882,2.0,77959.88814118282
456,12.0,13.40128,0.59472,2.08702,3.0,84911.06344917617
457,12.0,13.40188,1.66293,3.54831,3.0,55301.3699212518
458,12.0,13.46549,1.63173,3.09282,2.0,59968.489579665
459,12.0,13.4931,1.12883,3.36527,2.0,71425.95964977935
460,12.0,13.5093,0.12783,4.11842,3.0,98238.5924959988
461,12.0,13.52551,1.21704,3.24225,1.0,67225.54620145829
462,12.0,13.52911,0.75915,4.04821,1.0,75294.82732127512
463,12.0,13.54591,0.93979,3.81776,2.0,72591.84977016537
464,12.0,13.55311,1.19424,3.82797,1.0,68133.2982226499
465,12.0,13.56391,0.82456,2.26945,3.0,70650.60112271934
466,12.0,13.57291,0.10202,4.71974,2.0,94521.28006728519
467,12.0,13.57351,2.43829,4.58892,1.0,52474.46975772618
468,12.0,13.60232,2.25225,3.36287,3.0,51262.466163986945
469,12.0,13.63533,2.61532,2.22264,2.0,49297.98051108125
470,12.0,13.68934,1.56631,3.39468,1.0,61273.20927493247
471,12.0,13.69414,1.46369,2.22865,1.0,59900.35637588243
472,12.0,13.69834,0.89298,3.33707,2.0,73798.94227167308
473,12.0,13.71334,2.13703,2.83417,3.0,55013.118186498024
474,12.0,13.73495,1.95459,3.0112,2.0,52081.55958355223
475,12.0,13.74515,1.03401,3.76915,1.0,72801.41104604563
476,12.0,13.74875,0.91878,2.13323,3.0,74218.53593861853
477,12.0,13.74995,0.4771,2.92058,2.0,83770.56510898421
478,12.0,13.78716,0.53291,3.84957,2.0,81075.85292390549
479,12.0,13.79376,2.04881,3.08982,1.0,50954.60143027912
480,12.0,13.79976,0.79576,2.24305,1.0,77910.8084158369
481,12.0,13.86697,2.58892,3.34727,1.0,52219.343881121706
482,12.0,13.88198,1.55371,2.84017,2.0,57795.70581986948
483,12.0,13.90898,1.66173,3.81356,3.0,57563.81802157924
484,12.0,13.93059,2.10042,4.56251,2.0,52467.50390983933
485,12.0,13.95819,1.9888,2.78736,3.0,54761.38544563488
486,12.0,13.99,2.0152,3.86637,2.0,54615.47700815085
487,12.0,14.05601,0.36487,2.31566,3.0,97537.55676524372
488,12.0,14.05961,1.37548,2.39428,2.0,68569.21152402254
489,12.0,14.06261,2.36687,2.60732,2.0,53880.0373113365
490,12.0,14.07041,0.70874,2.54371,2.0,78890.55890242592
491,12.0,14.10822,2.32126,3.0172,3.0,55147.7517435271
492,12.0,14.14963,0.71414,2.41348,2.0,80397.94618746897
493,12.0,14.17303,1.92819,4.19284,1.0,55804.04278456234
494,12.0,14.18504,0.23885,3.0214,1.0,101344.23532150246
495,12.0,14.25645,0.93379,4.43229,2.0,71604.71701650924
496,12.0,14.30626,0.45729,2.05821,1.0,95008.44906130643
497,12.0,14.33627,1.27465,2.16563,3.0,70652.89103571096
498,12.0,14.34047,0.54791,2.92959,1.0,92384.07868672963
499,12.0,14.42509,2.86257,4.66033,1.0,51582.176359224446
500,12.0,14.45389,0.37387,3.59512,1.0,93286.78333992726
501,12.0,14.46409,1.20264,4.56611,2.0,71244.11251806417
502,12.0,14.47309,0.02701,3.21644,2.0,106441.20438347955
503,12.0,14.4941,1.95699,4.28226,3.0,53453.924384669335
504,12.0,14.5097,0.0192,3.78416,3.0,99880.26001220997
505,12.0,14.52771,0.42909,4.63873,1.0,91129.20820345859
506,12.0,14.55231,0.29106,3.5021,3.0,91381.05533518048
507,12.0,14.55351,2.19584,2.77055,3.0,54545.57356130284
508,12.0,14.67834,2.81156,2.57311,3.0,48960.250345023116
509,12.0,14.68674,1.92939,4.29246,1.0,57435.45899588767
510,12.0,14.69814,1.10302,4.27686,2.0,70834.05540357323
511,12.0,14.70654,1.23445,2.31206,2.0,67946.32802363101
512,12.0,14.71374,0.38348,3.31906,1.0,98075.90759483636
513,12.0,14.71974,2.26605,3.15043,2.0,55237.02572170945
514,12.0,14.76595,2.20244,2.70394,2.0,53579.15417364551
515,12.0,14.77315,1.32747,2.31266,3.0,66760.64933828621
516,12.0,14.80796,1.40548,4.25585,1.0,66021.4191855283
517,12.0,14.81816,0.18664,3.70794,3.0,97969.41534960619
518,12.0,14.81876,2.66873,2.53891,1.0,50437.242001063794
519,12.0,14.83617,0.29586,3.39408,3.0,91285.36173465612
520,12.0,14.87878,2.16523,4.91598,2.0,52269.486137404354
521,12.0,14.90578,1.53331,3.13543,2.0,61457.13934707363
522,12.0,14.90878,1.85257,4.08602,2.0,57328.106207678524
523,12.0,14.92198,2.41068,4.22104,1.0,54688.26112579796
524,12.0,14.93219,0.31626,2.47469,2.0,97803.88514663151
525,12.0,14.9994,0.37207,4.24325,3.0,94611.68405478366
526,13.0,12.015,0.92599,2.95179,1.0,75209.47602300314
527,13.0,12.0186,0.20764,4.42509,1.0,106331.13793361066
528,13.0,12.03361,1.5231,3.71514,2.0,58922.3635325633
529,13.0,12.03841,2.4935,4.21804,2.0,52719.9921610023
530,13.0,12.07982,0.81076,2.20224,3.0,71977.90487347938
531,13.0,12.08462,0.79696,2.42729,1.0,76339.06327738811
532,13.0,12.12903,0.04801,3.07301,1.0,117506.60688418041
533,13.0,12.15783,2.67053,4.16643,3.0,53155.74619563348
534,13.0,12.21964,1.52611,3.14383,1.0,55381.20190345886
535,13.0,12.25325,1.92879,4.64173,2.0,54297.559499211486
536,13.0,12.26885,2.67293,2.56771,2.0,53769.08273728826
537,13.0,12.27065,2.56791,3.26085,2.0,53431.471643781086
538,13.0,12.27546,0.96199,4.54331,2.0,69348.29078402417
539,13.0,12.30066,0.35527,3.39708,3.0,83174.88512940162
540,13.0,12.34747,0.53471,2.20944,1.0,91044.294987576
541,13.0,12.35707,1.86577,4.36267,3.0,52099.789279773526
542,13.0,12.37808,0.08282,3.57652,1.0,105185.35352263226
543,13.0,12.40208,1.05501,3.15883,3.0,71423.70979882764
544,13.0,12.44169,1.74755,4.32306,2.0,55456.2905454783
545,13.0,12.44529,1.4889,4.92078,3.0,56629.09656839799
546,13.0,12.4825,2.5043,3.06341,2.0,52539.65850598498
547,13.0,12.4873,1.9828,4.10822,1.0,51849.759861561295
548,13.0,12.4879,1.42829,2.87377,3.0,61695.774095220135
549,13.0,12.4891,0.75675,4.9844,1.0,74256.85259762668
550,13.0,12.5005,1.68034,3.79016,1.0,53703.759033615
551,13.0,12.52751,0.45249,4.84097,1.0,90685.76930659049
552,13.0,12.53051,1.0202,2.0,2.0,73374.94099585392
553,13.0,12.55751,2.06261,4.5175,3.0,53299.28209515072
554,13.0,12.56291,1.10662,3.87958,3.0,70721.88602548618
555,13.0,12.57972,1.28666,2.20764,3.0,66960.51629796636
556,13.0,12.58332,0.21304,4.34407,1.0,100938.97141390949
557,13.0,12.62472,2.80436,4.34107,1.0,54559.97082082973
558,13.0,12.67333,1.31426,3.4931,3.0,66045.37767635417
559,13.0,12.71714,0.86657,3.71754,1.0,75168.8187495549
560,13.0,12.75555,1.27105,4.44969,2.0,66023.46803665867
561,13.0,12.75675,2.02541,4.0026,1.0,55242.40772140395
562,13.0,12.75855,0.14583,2.24125,1.0,112442.57861364169
563,13.0,12.77656,2.93999,4.40108,1.0,53775.43641908533
564,13.0,12.79696,2.15743,2.02521,2.0,50466.90761684433
565,13.0,12.80296,0.18124,2.53711,3.0,103484.29476553125
566,13.0,12.83177,1.56211,2.5023,2.0,58456.88188954139
567,13.0,12.85157,1.33047,2.54491,3.0,60612.37787954095
568,13.0,12.87978,2.83977,4.45029,1.0,50696.39333687945
569,13.0,12.89898,2.85597,3.5201,2.0,51253.1779781183
570,13.0,12.90738,0.26105,2.57071,2.0,100950.50547235232
571,13.0,12.92298,1.35987,4.46349,1.0,61174.9842550494
572,13.0,12.95359,0.59412,4.34707,2.0,69518.11444233102
573,13.0,12.96379,2.30266,2.85457,3.0,51490.507328366446
574,13.0,13.0016,2.94419,4.38848,1.0,51214.70749772613
575,13.0,13.05981,0.47469,4.75515,3.0,74558.4123803383
576,13.0,13.06641,1.28426,4.96279,2.0,65329.24803781984
577,13.0,13.07301,2.9976,4.07461,1.0,51287.340217346966
578,13.0,13.09762,2.4839,3.5159,3.0,53470.72431451867
579,13.0,13.12282,0.97279,3.79676,3.0,66551.31698123677
580,13.0,13.13063,0.26585,4.57692,2.0,91434.62701107058
581,13.0,13.14623,0.60672,2.38528,1.0,84515.19087842759
582,13.0,13.15583,1.62513,3.30286,1.0,56659.303692563
583,13.0,13.15943,1.93719,4.05301,1.0,54657.545500473054
584,13.0,13.17864,1.44089,2.57191,3.0,59732.078228854356
585,13.0,13.21644,1.82677,4.61832,3.0,54042.15313133115
586,13.0,13.28426,0.70754,4.65733,2.0,75149.94367868562
587,13.0,13.30346,2.86857,2.03841,2.0,53424.14252094989
588,13.0,13.35747,0.75195,2.96379,2.0,70970.33256367293
589,13.0,13.38988,2.30446,2.54011,2.0,54657.82079670921
590,13.0,13.40968,2.79836,3.28846,3.0,50104.32354176353
591,13.0,13.47029,1.70614,3.24525,2.0,56989.157525878734
592,13.0,13.5009,2.58652,2.22384,1.0,50363.050367896925
593,13.0,13.53391,1.21884,2.82877,3.0,68907.61817016338
594,13.0,13.63893,2.46109,3.31786,2.0,53529.424007163834
595,13.0,13.65873,2.9868,4.03981,3.0,51479.03296962595
596,13.0,13.68874,1.07301,3.32326,1.0,70388.77573856332
597,13.0,13.70794,0.85277,2.11642,2.0,75987.98888230366
598,13.0,13.73555,0.46629,2.80356,1.0,95945.19624365041
599,13.0,13.74275,1.75295,2.93019,3.0,58919.95888217238
600,13.0,13.76555,1.38988,2.83837,3.0,61618.315192710266
601,13.0,13.78956,2.90818,2.60672,1.0,51503.574657159574
602,13.0,13.80456,0.13083,2.88758,2.0,100198.50302145813
603,13.0,13.82316,1.29206,3.16843,3.0,65174.33795320551
604,13.0,13.82977,1.4955,2.0024,1.0,59703.6837945984
605,13.0,13.84117,1.20204,3.35327,2.0,69981.75310101196
606,13.0,13.85317,2.25405,2.66073,2.0,53670.25653501523
607,13.0,13.87718,2.46769,4.12983,3.0,52414.95509457263
608,13.0,13.9996,1.21824,2.20104,2.0,73967.97861231853
609,13.0,14.0062,2.07281,4.84937,2.0,52683.272879598946
610,13.0,14.0074,1.45769,4.86017,1.0,61210.47877204838
611,13.0,14.0242,0.54371,4.76715,3.0,72905.51277762745
612,13.0,14.03621,1.0046,3.18644,1.0,76129.01614920748
613,13.0,14.05541,2.20964,4.29366,2.0,53186.67907045263
614,13.0,14.06441,0.02941,4.9772,1.0,111261.032530837
615,13.0,14.06741,2.28466,4.4977,1.0,54164.3765634673
616,13.0,14.06861,2.03741,3.16903,3.0,54666.878090016784
617,13.0,14.10282,2.83017,3.37608,2.0,50478.32852394142
618,13.0,14.11542,0.08762,3.95759,1.0,110904.0060231407
619,13.0,14.12563,0.69494,3.17083,1.0,84267.51665229375
620,13.0,14.14423,0.65713,3.86577,1.0,82442.52582634334
621,13.0,14.15683,0.12603,4.25945,1.0,108291.46038755543
622,13.0,14.19044,2.27205,4.61412,2.0,53267.564479780885
623,13.0,14.20064,1.70194,4.80496,1.0,57005.33547684283
624,13.0,14.20124,2.11662,2.4867,3.0,54899.82530727007
625,13.0,14.22645,1.67974,4.28826,2.0,58530.19080308145
626,13.0,14.24985,2.84757,3.58732,3.0,50522.66350201612
627,13.0,14.30266,1.71334,2.22324,2.0,57049.37578501662
628,13.0,14.33027,2.10582,2.11102,1.0,54731.64058965137
629,13.0,14.34527,2.25885,4.21264,2.0,51622.92010356959
630,13.0,14.35607,1.21584,4.5247,3.0,73249.76960676219
631,13.0,14.39148,0.10502,3.72595,3.0,102555.69861079304
632,13.0,14.43409,2.54271,4.47129,3.0,53189.61503639391
633,13.0,14.45809,0.89418,4.90878,3.0,62842.996890884184
634,13.0,14.4965,0.07982,4.59672,1.0,105329.71635194824
635,13.0,14.52591,0.5017,2.94519,3.0,84175.52113594425
636,13.0,14.55951,2.08842,3.60052,1.0,54532.834851592925
637,13.0,14.57031,2.71014,2.56111,3.0,50539.6170653556
638,13.0,14.57512,1.77756,3.27886,1.0,60712.14193582205
639,13.0,14.57812,1.83577,3.4955,3.0,57264.26398095792
640,13.0,14.60032,1.4997,4.14183,3.0,65015.892927496025
641,13.0,14.60452,0.35287,3.56631,1.0,98024.08440837
642,13.0,14.60932,2.79776,2.83477,2.0,49424.727177672394
643,13.0,14.64113,2.61292,3.45469,2.0,53132.436635292535
644,13.0,14.66153,2.56071,3.96899,3.0,54025.128330561325
645,13.0,14.67654,2.42028,3.20744,1.0,50055.50989289154
646,13.0,14.67714,1.71094,4.75755,1.0,61719.02430267019
647,13.0,14.68194,1.59992,4.20304,2.0,63857.932421480386
648,13.0,14.69574,0.97039,3.67073,1.0,75199.14717445704
649,13.0,14.69994,0.85637,4.93459,2.0,69775.89664896054
650,13.0,14.73415,2.67353,2.89358,1.0,51658.96803294013
651,13.0,14.74555,1.16483,2.64033,2.0,70077.87555457673
652,13.0,14.81276,2.76835,4.18684,3.0,51875.29725743492
653,13.0,14.84697,0.91638,4.5169,2.0,75127.30884984255
654,13.0,14.86857,0.33007,3.02621,3.0,92533.98589398037
655,13.0,14.93339,2.10102,4.71134,3.0,52048.10079388367
656,13.0,14.95919,0.12182,3.91858,3.0,92022.3801845687
657,13.0,14.9832,2.63513,2.66853,2.0,48181.52935188221
658,14.0,12.0018,0.95119,2.14343,2.0,73207.29396678756
659,14.0,12.06181,2.45629,2.60432,1.0,52965.62318826559
660,14.0,12.07742,0.32707,4.37768,2.0,92902.44523523115
661,14.0,12.11762,0.23945,2.47409,3.0,93464.74914548325
662,14.0,12.14583,2.18204,4.94419,2.0,53444.9822754896
663,14.0,12.15663,1.29446,2.12362,3.0,57066.56963764219
664,14.0,12.17043,1.18944,4.67413,2.0,65685.50198487513
665,14.0,12.24485,2.39328,3.22725,3.0,53456.154540568576
666,14.0,12.25625,0.03601,4.31286,3.0,103924.31312100348
667,14.0,12.40688,0.94819,2.5089,3.0,71372.24662297686
668,14.0,12.44589,0.84797,4.25345,1.0,72652.91812805757
669,14.0,12.45729,1.08922,3.66413,2.0,72205.21867015367
670,14.0,12.5101,0.66433,4.34347,3.0,72257.54807895194
671,14.0,12.53411,2.77916,3.19184,1.0,54571.19599365943
672,14.0,12.55271,2.0134,4.56011,1.0,51695.90483603614
673,14.0,12.60132,1.05141,2.5059,3.0,72053.29911913336
674,14.0,12.61032,1.83097,4.22284,3.0,56698.594002279715
675,14.0,12.61512,0.5101,4.23365,2.0,83828.06925802708
676,14.0,12.64333,1.19904,4.05841,1.0,67306.46170583108
677,14.0,12.64513,1.29086,2.46269,3.0,66746.71064285748
678,14.0,12.69494,0.02641,2.69374,3.0,98762.1027899936
679,14.0,12.70274,0.56951,2.45849,1.0,89435.48188864756
680,14.0,12.70454,1.23745,2.4795,2.0,65567.36262663857
681,14.0,12.73635,0.91578,3.46549,2.0,74666.45357032785
682,14.0,12.78016,2.5199,3.91618,2.0,50859.8072183295
683,14.0,12.78736,2.15623,3.80276,1.0,50438.686660937834
684,14.0,12.79276,2.08062,4.9892,1.0,54446.676116715484
685,14.0,12.82456,0.70094,4.75695,3.0,66012.40104733477
686,14.0,12.86297,1.22304,3.06221,2.0,66603.6879035131
687,14.0,12.86477,0.79996,3.981,3.0,71348.02325099827
688,14.0,12.86717,0.56531,4.33747,1.0,83432.1508563527
689,14.0,12.91398,1.64313,2.37147,3.0,58056.38121605552
690,14.0,12.94639,0.77295,2.27425,3.0,75058.88553829277
691,14.0,12.97459,1.61912,4.54991,1.0,57925.32889931958
692,14.0,12.9944,0.14223,4.17303,2.0,97990.76325091405
693,14.0,12.9962,2.37047,4.69514,1.0,51742.98914178323
694,14.0,13.07962,1.64253,4.62613,1.0,55174.58608549605
695,14.0,13.09042,0.98,2.35467,3.0,66903.14751836762
696,14.0,13.09222,1.05381,3.09162,1.0,76541.9542117229
697,14.0,13.13243,2.12202,2.26465,2.0,53294.919453889626
698,14.0,13.14503,2.34587,2.72555,3.0,50682.520436895014
699,14.0,13.17023,0.10382,2.9974,3.0,99390.48379061553
700,14.0,13.18344,1.58732,4.45089,2.0,56381.333781998095
701,14.0,13.18524,0.61092,4.9766,1.0,78722.07557778702
702,14.0,13.23145,1.59752,2.67754,1.0,57894.21784028419
703,14.0,13.25725,0.71054,3.05621,2.0,76301.29638544883
704,14.0,13.31246,2.70774,3.39528,1.0,50564.01316483617
705,14.0,13.33047,0.19564,3.4901,1.0,100870.4823982444
706,14.0,13.36707,2.29186,4.85537,3.0,54004.70181899534
707,14.0,13.37908,0.69854,2.4777,2.0,78120.83120225796
708,14.0,13.41448,0.14403,4.23485,2.0,97438.61797076197
709,14.0,13.42529,1.41208,2.77836,2.0,66026.85178808855
710,14.0,13.43189,0.71774,2.25685,1.0,86104.41643635833
711,14.0,13.45229,1.19784,4.58772,2.0,69741.82314542019
712,14.0,13.5141,1.16843,3.80756,3.0,69803.45139938523
713,14.0,13.5231,1.85377,4.27926,3.0,55533.91123880405
714,14.0,13.54351,2.9952,2.4855,2.0,52133.049587272726
715,14.0,13.54411,2.85477,4.77736,3.0,50511.91004144853
716,14.0,13.56211,2.32006,3.4979,1.0,52832.23287322943
717,14.0,13.57471,1.75535,2.59352,3.0,57966.81834657256
718,14.0,13.57532,0.40808,3.53451,3.0,83639.38947921584
719,14.0,13.58432,1.34307,2.41648,1.0,61516.81234937156
720,14.0,13.59332,2.14183,2.57912,1.0,55241.82218259989
721,14.0,13.59392,1.35207,3.54051,2.0,64722.591516037115
722,14.0,13.66233,2.21744,2.31506,2.0,52427.43870887245
723,14.0,13.66293,2.43169,2.03301,1.0,52484.02405403366
724,14.0,13.70974,2.81936,3.16723,1.0,51255.83082174845
725,14.0,13.71034,2.46889,3.08262,1.0,53016.355634384694
726,14.0,13.77335,1.15823,3.22905,3.0,68046.21118005927
727,14.0,13.80276,0.89538,4.58832,3.0,72254.34554283178
728,14.0,13.80816,2.17904,2.34747,3.0,55364.15919425671
729,14.0,13.85557,1.35507,2.07562,2.0,65363.304395568564
730,14.0,13.85857,0.64813,2.40508,1.0,75915.39462608531
731,14.0,13.87357,2.07041,4.66573,2.0,53241.70985074379
732,14.0,13.88018,1.73975,2.4771,1.0,56738.72312524009
733,14.0,13.89038,0.9932,3.91798,3.0,69419.27074815078
734,14.0,13.89398,2.44609,2.19984,2.0,49850.209859693314
735,14.0,13.94679,1.20924,2.09122,3.0,71190.60019211165
736,14.0,13.94979,0.56591,4.96339,1.0,75333.43389891087
737,14.0,13.95279,1.83637,2.59412,1.0,55875.22319472876
738,14.0,13.95639,2.4845,3.73615,1.0,49427.694262837285
739,14.0,13.987,0.04381,3.53391,2.0,108917.03745370815
740,14.0,14.0134,0.5077,4.55111,1.0,81079.60660737552
741,14.0,14.0224,0.84617,3.62092,1.0,74211.89611849574
742,14.0,14.05841,1.46849,2.37267,1.0,65912.94819706275
743,14.0,14.06561,0.19204,4.06561,3.0,92509.678539722
744,14.0,14.07221,2.22765,4.0242,3.0,53512.431613374596
745,14.0,14.08362,2.95559,3.72655,2.0,51706.37950578708
746,14.0,14.16583,0.36607,3.65993,3.0,88950.00657208583
747,14.0,14.17483,2.21384,2.42669,1.0,52840.181903848126
748,14.0,14.19164,1.91078,3.86937,1.0,55404.79530125241
749,14.0,14.20184,1.12462,2.4831,2.0,76324.51546215222
750,14.0,14.21864,1.84537,3.82016,1.0,53837.22670341334
751,14.0,14.22585,0.76035,4.60092,2.0,76409.96539843743
752,14.0,14.26305,1.17684,4.46889,2.0,76025.96791931309
753,14.0,14.27325,2.94479,3.76735,2.0,49032.87875020389
754,14.0,14.27385,2.77736,3.25065,3.0,51055.15191682811
755,14.0,14.29606,0.27245,4.07221,3.0,89785.5923200076
756,14.0,14.32426,2.82537,3.18464,2.0,50788.74048097473
757,14.0,14.36327,2.43889,3.42649,1.0,53758.10499423017
758,14.0,14.38728,0.94159,4.58232,1.0,74318.59898406254
759,14.0,14.41368,1.52671,3.69834,1.0,66255.30600219702
760,14.0,14.42208,0.83957,4.83317,1.0,72756.76204451917
761,14.0,14.43589,1.91858,3.93179,2.0,55944.534988743755
762,14.0,14.45089,1.25065,4.72094,3.0,71380.71490423732
763,14.0,14.46649,0.5173,4.36327,1.0,92190.23952635462
764,14.0,14.4833,0.81316,4.27866,3.0,64501.91310675527
765,14.0,14.5061,2.64893,3.88798,2.0,50806.313171111884
766,14.0,14.5127,0.79336,2.47349,1.0,75399.00525189981
767,14.0,14.5205,1.0196,3.08382,1.0,72161.49143111202
768,14.0,14.55531,0.26645,3.45889,1.0,103047.92002829841
769,14.0,14.57692,1.9996,2.60132,3.0,53951.63231623707
770,14.0,14.60572,2.53491,2.23525,3.0,53366.0867129476
771,14.0,14.61952,0.5155,4.91838,1.0,93773.33160327731
772,14.0,14.67353,0.04741,4.80136,3.0,85949.94335847006
773,14.0,14.70354,2.52891,4.12202,1.0,50530.75692862359
774,14.0,14.71254,1.39288,4.05661,2.0,64658.57530849572
775,14.0,14.71614,2.4983,4.55771,1.0,49208.07373436535
776,14.0,14.75155,1.52551,4.94779,2.0,61115.62876209028
777,14.0,14.77736,1.9906,3.64493,1.0,55444.03387112457
778,14.0,14.78516,2.24925,2.39368,3.0,54563.244484509654
779,14.0,14.78936,2.34827,4.71614,2.0,54685.74867629175
780,14.0,14.80376,1.09882,2.93919,3.0,68757.2104989098
781,14.0,14.80436,1.45289,3.11562,2.0,63260.910861232354
782,14.0,14.80616,0.05041,4.13223,3.0,87399.64923351313
783,14.0,14.83797,0.58512,4.5007,2.0,76882.01227285719
784,14.0,14.86737,0.41468,4.0116,1.0,94835.55236491539
785,14.0,14.87397,2.93819,3.70434,3.0,49009.91947087527
786,14.0,14.88598,1.27526,4.33987,3.0,66588.57599698065
787,14.0,14.89138,0.20644,3.12342,1.0,106841.269821281
788,14.0,14.93039,1.73915,4.017,2.0,58961.260776579475
789,15.0,12.04081,0.63973,4.22224,1.0,78614.93396818083
790,15.0,12.04861,2.30326,3.89038,3.0,54410.468398057
791,15.0,12.05221,2.18264,4.04101,1.0,53768.191974076544
792,15.0,12.05941,0.25205,2.41948,2.0,100526.96070062724
793,15.0,12.07201,1.53271,3.10242,3.0,56822.651443215414
794,15.0,12.10142,1.63233,3.984,1.0,56400.92709778456
795,15.0,12.18244,0.003,3.52671,2.0,112987.61653953727
796,15.0,12.19204,2.38248,3.34427,1.0,52965.99826967595
797,15.0,12.22865,0.11702,2.45729,1.0,108559.18559624594
798,15.0,12.22985,1.07061,3.53991,2.0,70400.43347677847
799,15.0,12.26045,2.4803,2.18364,1.0,51584.46516075157
800,15.0,12.26345,2.07882,3.36107,3.0,53841.64324963618
801,15.0,12.28326,0.5089,2.67333,3.0,80592.77234784576
802,15.0,12.36787,2.45509,3.29206,1.0,52278.362137784134
803,15.0,12.37688,0.4759,2.14283,3.0,87498.32519364009
804,15.0,12.40988,2.39688,4.25405,3.0,53402.90418009123
805,15.0,12.41528,2.9916,3.30346,1.0,52379.66124545295
806,15.0,12.41828,2.87337,2.33547,3.0,52659.468438739634
807,15.0,12.4759,0.61212,3.71574,1.0,86172.01209909152
808,15.0,12.5041,2.08182,3.23985,1.0,52893.988900267854
809,15.0,12.5095,2.56191,2.25925,2.0,52206.05951418668
810,15.0,12.54251,0.76095,4.43349,1.0,72614.81561851961
